cateegory,odia_word,desia_word
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,କହୁଣୀ , କଇନି 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ହାତ , ଆତ୍‌ 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ଆଙ୍ଗୁଠି , ଆଙ୍ଗଟି 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ବାମହାତ , ଡେବ୍ରିଆତ୍‌ 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ଡାହାଣ ହାତ , ବୁଜ୍ନିଆତ୍‌ 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ନାକ , ନାକ୍‌ 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ଓଠ , ଅଁଟି 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ଥୋଡ଼ି , ଝଡ଼ି 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ଘଣ୍ଟିକା , ଶବ୍କନାଲା 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ନଖ , ନକ୍‌ 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ବୁଦ୍ଧାଙ୍ଗୁଳି , ମାଇଆଙ୍ଗୁଟି 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ତର୍ଜନୀ , ବିଶ୍‌ଆଙ୍ଗଟି 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ମଧ୍ୟମା , ମଜିଆଙ୍ଗଟି 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ଅନାମିକା , ମୁଦିପିନ୍ଦା ଆଙ୍ଗଟି 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,କନିଷ୍ଠା , ଚିଲିଆଙ୍କଟି 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ନାଭି , ବମରି 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ପିଠି , ପିଟି 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ମେରୁଦଣ୍ଡ , ପିଟିଆଡ଼ 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ଅଣ୍ଟା , ଆଣ୍ଟା 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,କାଖ , କାକ୍‌ 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ଜଙ୍ଘ , ଜାଙ୍ଗ୍‌ 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ଚମଡ଼ା , ଗ୍ବମ୍‌ 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ଆଣ୍ଠୁ , ମାଣ୍ଡ 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ପାଦ , ପାଦ୍‌ 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ଗୋଇଠି , ଲେଡ଼ି 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ଶରୀର , ଗାଗଡ଼ା 
ଅଂଗପ୍ରତ୍ୟଙ୍ଗ/body parts,ନାଡ଼ି , ନାଡ଼ି 
ବେଶଭୂଷା/attire,ପୋଷାକ , ଡେରେସ୍‌ 
ବେଶଭୂଷା/attire,କାମିଜ୍‌ , କାମିଜ୍‌ 
ବେଶଭୂଷା/attire,କଠଉ , କଟଉ 
ବେଶଭୂଷା/attire,କମ୍ଭଳ , ସାଲ 
ବେଶଭୂଷା/attire,କୌପିନି , ଲେଙ୍ଗଟି 
ବେଶଭୂଷା/attire,କୋଟ , କୋଟ 
ବେଶଭୂଷା/attire,ଗାମୁଛା , ଛିଡ଼ା 
ବେଶଭୂଷା/attire,ଘଣ୍ଟା , ଘଡ଼ି/ ଘଣ୍ଠା 
ବେଶଭୂଷା/attire,ଗ୍ରଦର , ଟାଦର୍‌ 
ବେଶଭୂଷା/attire,ଛତା , ଛାତା 
ବେଶଭୂଷା/attire,ଯୋତା , ପାଣ୍ଡାୟ 
ବେଶଭୂଷା/attire,ଜାକେଟ , ଜାକେଟ୍‌ 
ବେଶଭୂଷା/attire,ଟୋପି ,  ଟୋପରି 
ବେଶଭୂଷା/attire,ତଉଲିଆ , ତବଲା 
ବେଶଭୂଷା/attire,ତକିଆ , ମୁଣ୍ଡଉଷା 
ବେଶଭୂଷା/attire,ଧୋତି , ଧୋତି 
ବେଶଭୂଷା/attire,ପଗଡ଼ି , ପଗ୍‌ଡ଼ି 
ବେଶଭୂଷା/attire,ପାଣ୍ଟ , ଚେଡ଼ି 
ବେଶଭୂଷା/attire,ପାନିଆ , ପାନିଆ 
ବେଶଭୂଷା/attire,ଫ୍ରକ , ଗାଉନ୍‌ 
ବେଶଭୂଷା/attire,ବର୍ଷାତି , ତାର୍‌ଲା 
ବେଶଭୂଷା/attire,ମୋଜା , ମଉଜା 
ବେଶଭୂଷା/attire,ବୁଟ୍‌ , ବୁଟ୍‌ 
ବେଶଭୂଷା/attire,ମଶାରି , ମଶାରି 
ବେଶଭୂଷା/attire,ରୁମାଲ , ରୁମାଲ 
ବେଶଭୂଷା/attire,ଲୁଙ୍ଗି , ଲୁଙିଂ 
ବେଶଭୂଷା/attire,ଶାଲ , ଶାଲ 
ବେଶଭୂଷା/attire,ସେମିଜ୍‌ , ସେମିଜ୍‌ 
ବେଶଭୂଷା/attire,ସାଯା , ଲାଙ୍ଗା 
ବେଶଭୂଷା/attire,ଶାଢୀ ,  ଫାଟାୟ 
ବେଶଭୂଷା/attire,ସୁଏଟର , ସୁଟେର୍‌ 
ବେଶଭୂଷା/attire,ପଇତା , ପଇତା 
ବେଶଭୂଷା/attire,ମୁକୁଟ ,  ମୁକୁଟ୍‌ 
ବେଶଭୂଷା/attire,କନ୍ଠା, କନ୍ତା 
ଅଳଙ୍କାର /ornaments,ଅଳଙ୍କାର , ସୁନାବାନା 
ଅଳଙ୍କାର /ornaments,ଅତର , ଅତର୍‌ 
ଅଳଙ୍କାର /ornaments,ଅଳତା , ଅଲତା 
ଅଳଙ୍କାର /ornaments,କାନଫୁଲ , କାନର ଫୁଲ / ପାତି 
ଅଳଙ୍କାର /ornaments,କବଚ ,  କାନର କବଚ 
ଅଳଙ୍କାର /ornaments,କୁଣ୍ଡଳ , କୁଣ୍ଡଲ୍‌ 
ଅଳଙ୍କାର /ornaments,ଚୂଡ଼ି , ଗାଜୁଲ 
ଅଳଙ୍କାର /ornaments,ଖଡୁ , ଖଡୁ 
ଅଳଙ୍କାର /ornaments,ହାର , ହାର 
ଅଳଙ୍କାର /ornaments,ମୁଦି , ମୁଦି 
ଅଳଙ୍କାର /ornaments,ବଳା , ଗାଗଲା 
ଅଳଙ୍କାର /ornaments,ଟିକିଲି ,  ଟିକଲି 
ଅଳଙ୍କାର /ornaments,ନାକଫୁଲ , ନାକରଟା 
ଅଳଙ୍କାର /ornaments,ଚିପୁଣି , ଚିପ୍‌ନା 
ଅଳଙ୍କାର /ornaments,ନୋଥ ,  ନେତ୍‌ 
ଅଳଙ୍କାର /ornaments,ଘୁଙ୍ଗୁର , ଗାଗୁଡ଼ି 
ଅଳଙ୍କାର /ornaments,ବାଜୁ , ବାଉଁଟା 
ଅଳଙ୍କାର /ornaments,ଲକେଟ , ଲକେଟ୍‌ 
ଅଳଙ୍କାର /ornaments,ପାଉଁଜି ,  ଫାଜୁଲ୍‌ 
ଅଳଙ୍କାର /ornaments,ପଦକ , ମିନା 
ଅଳଙ୍କାର /ornaments,ସୁମାଁ , ଆକିକାଜୁଲ୍‌ 
ଅଳଙ୍କାର /ornaments,ସାବୁନ , ସାବୁ 
ଅଳଙ୍କାର /ornaments,ପାନିଆ ,  ପନିଆଁ 
ଅଳଙ୍କାର /ornaments,ଦର୍ପଣ ,  ଦର୍ପନ୍‌ 
ଅଳଙ୍କାର /ornaments,ମୁଣ୍ଡଫିତା , ମୁଣ୍ଡଫିତା 
ସଂଖ୍ୟା ଗଣନା/numbers,ଏକ , ଏକ୍‌ 
ସଂଖ୍ୟା ଗଣନା/numbers,ଦୁଇ , ଦୁଇ 
ସଂଖ୍ୟା ଗଣନା/numbers,ତିନି , ଚିନ୍‌ 
ସଂଖ୍ୟା ଗଣନା/numbers,ଚାରି , ଗ୍ବର୍‌ 
ସଂଖ୍ୟା ଗଣନା/numbers,ପାଞ୍ଚ , ପାଞ୍ଚ 
ସଂଖ୍ୟା ଗଣନା/numbers,ଛଅ , ଛଅ 
ସଂଖ୍ୟା ଗଣନା/numbers,ସାତ , ସାତ୍‌ 
ସଂଖ୍ୟା ଗଣନା/numbers,ଆଠ , ଆଟ୍‌ 
ସଂଖ୍ୟା ଗଣନା/numbers,ନଅ , ନଅ 
ସଂଖ୍ୟା ଗଣନା/numbers,ଦଶ , ଦଶ 
ସଂଖ୍ୟା ଗଣନା/numbers,ଏଗାର , ଏଗାର 
ସଂଖ୍ୟା ଗଣନା/numbers,ବାର , ବାର୍‌ 
ସଂଖ୍ୟା ଗଣନା/numbers,ତେର , ତେର୍‌ 
ସଂଖ୍ୟା ଗଣନା/numbers,ଚୌଦ , ଚଉଦ 
ସଂଖ୍ୟା ଗଣନା/numbers,ପନ୍ଦର , ପନ୍ଦର 
ସଂଖ୍ୟା ଗଣନା/numbers,ଷୋଳ , ସଲ୍‌ 
ସଂଖ୍ୟା ଗଣନା/numbers,ସତର , ସତର୍‌ 
ସଂଖ୍ୟା ଗଣନା/numbers,ଅଠର , ଅଟର୍‌ 
ସଂଖ୍ୟା ଗଣନା/numbers,ଉଣେଶ , ଅନିସ୍‌ 
ସଂଖ୍ୟା ଗଣନା/numbers,ବିଶ , କୋଡ଼ି 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ପରିବାର ,  କୁଟୁମ୍‌ 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ବଂଶ ,  ବଇଁଶ 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ବନ୍ଧୁ , ଗତ / ବନ୍ଦୁ 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ଅଜା /ପଣ ଗୋସେଇଁ ବାପା , ଆନିଦାଦି 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ଆଇ / ପଣ ଗୋସେଇଁ ମା, ଆନିବାର 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ଜେଜେମା / ଆଇ , ବାଇ 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ବାପା , ବୁଆ/ ବାବା/ ବା 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ମା , ଆୟା/ମା 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ପୁଅ , ବେଟା 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ଝିଅ , ବେଟି 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ଭାଇ , ଭାଇ 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ଭଉଣୀ , ବଉନି 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ବଡ଼ ଭଉଣୀ , ବାଇ / ଆପା 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ସାନ ଭଉଣୀ , ନନି 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ସ୍ଵାମୀ , ମନୁଷ୍‌ 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ସ୍ବ , ମାଇଜି 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ବଡବାପା , ବଡ଼ୁ/ ବଡବାବା 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,କକା / ଦାଦା , ସାନ୍ଟାବା 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ବଡ଼ମା ,  ବଡ଼ାଇ / ବଡ଼ଟା ଆୟା
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ଖୁଡି / ମାଉସୀ , ନିନିମା 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ପିଉସା ମାମୁଁ / ଶ୍ବଶୁର , ମାମୁଁ
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ପିଉସୀ/ ମାଇଁ / ଶାଶୁ , ମାଇଁ 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ଭାଉଜ ,  ବଡ଼ ବଉ 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ଭିଣୋଇ , ଭାଟ୍‌ 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ଭଣଜା , ବାନ୍ଜୀ 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ଦିଅର ,  ଦେଉର୍‌ 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ନଣନ୍ଦ , ନନି/ ନନଦ୍‌ 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ମାମୁଁ ପୁଅ ଭାଇ ,  ମେଏନା ଭାଇ 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ମାମୁଁଝିଅ ଭଉଣୀ , ମେଏନାବଉନୀ 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ସମୁଦି , ସମ୍ଦି 
ଜ୍ଞାତି କୁଟୁମ/family&relatives,ସାଙ୍ଗ/ ସାଥୀ/ ମିତ୍‌ , ମଇତର।/ମିତ୍‌ /ସଙ୍ଗାତ୍‌ 
ରଙ୍ଗ/colours,ରଙ୍ଗ , ବରନ 
ରଙ୍ଗ/colours,ଚିତ୍ର / ଛବି , ଚିତର / ବାନା 
ରଙ୍ଗ/colours,ରଙ୍ଗଦେବା , ବାନା ଦେବା 
ରଙ୍ଗ/colours,ଧଳା , ଧବ୍‌ 
ରଙ୍ଗ/colours,ଲାଲ୍‌ , ରଙ୍ଗ 
ରଙ୍ଗ/colours,ନୀଳ , ନୀଲିଆ 
ରଙ୍ଗ/colours,କଳା , କାଲିଆ 
ରଙ୍ଗ/colours,ଗାଢ଼କଳା , ବିଙ୍ଗ କାଲିଆ 
ରଙ୍ଗ/colours,ସବୁଜ , କଗପତ୍ରିଯା 
ରଙ୍ଗ/colours,ହଳଦିଆ , ହଲ୍ଦି 
ରଙ୍ଗ/colours,ଧୁସର , ମୁରକ 
ରଙ୍ଗ/colours,ମାଟିଆ , ମାଟିଆ 
ରଙ୍ଗ/colours,ଧଳା ଓ ମାଟିଆ ମିଶା , ମାଟୁଆ ଧବ୍‌ 
ରଙ୍ଗ/colours,ରଙ୍ଗବେରଙ୍ଗ , ଚିତ୍ର ବିଚିତ୍ର 
ରଙ୍ଗ/colours,କଳା ଓ ଧଳା ମିଶା , କାଲିଆ ଚିତର୍‌ ଧବ୍‌  
ରଙ୍ଗ/colours,କଲରା ପତ୍ରିୟା ରଂଗ, ବିଜୁ ଫୁଲିଆ 
ରଙ୍ଗ/colours,ମେଘୁଆ ନୀଳ , ବାଦ୍‌ଲିଆ 
ରଙ୍ଗ/colours,ବାଇଗଣ ରଙ୍ଗ , ବାଙ୍କୀ ରଙ୍ଗ 
ରଙ୍ଗ/colours,ଧଳା ଓ ଲାଲ ମିଶା , ସାକ୍ନି 
ରଙ୍ଗ/colours,ଫିକା ,  ପତଲା ରଙ୍ଗ୍‌ 
ରଙ୍ଗ/colours,ସୁନେଲି , ସୁନା ବରନ୍‌ 
ରଙ୍ଗ/colours,ଉଜଳ , ଉଜଲ 
ରଙ୍ଗ/colours,ଜାମୁକୋଳିଆ , ଜାମ୍‌କଲି 
ରଙ୍ଗ/colours,ଗୋରା , ପାଣ୍ଡରା 
ରଙ୍ଗ/colours,ବାଦାମୀ , ଚିନାବାଦାମ୍‌ 
ସମୟ /time,ସମୟ , ବେଲା 
ସମୟ /time,ସକାଳ , ସାକାଲ୍‌ 
ସମୟ /time,ପ୍ରଭାତ , ମୁଁଚିନାଚିନାବେଲା 
ସମୟ /time,ବଡ଼ିଭୋର ,  ବଡ଼େ ସାକାଲେ 
ସମୟ /time,ପ୍ରତ୍ୟୁଷ , କୁକୁଡ଼ା ଡାକେ 
ସମୟ /time,ମଧ୍ଯାହ୍ନ , ମଇଁ ଦାନ୍‌ 
ସମୟ /time,ଦିନଘ୧୦ଟାରୁ , ଟା ପେଜ୍‌ଦେଲା 
ସମୟ /time,ପୂର୍ବରୁ , ସାକାଲ ବେଲା 
ସମୟ /time,ଅପରାହ୍ନ , ଆଡ଼ବେଲା 
ସମୟ /time,ସଂଧ୍ଧା , ସଂଜ 
ସମୟ /time,ସୂର୍ଯ୍ୟୋଦୟ , ଉଦିଆ 
ସମୟ /time,ସୂର୍ପ୍ୟାସ୍ତ , ବେଲ୍‌ ବସ୍୍‌ଲାନି 
ସମୟ /time,ପହରେ , ପଚେ 
ସମୟ /time,ଦିନ , ଦିନ୍‌ 
ସମୟ /time,ରାତି , ରାତି 
ସମୟ /time,ସପ୍ତାହ ,  ଆଟପାଲି 
ସମୟ /time,ପଷ , ପାକ୍‌ 
ସମୟ /time,ମାସ , ମାସ୍‌ 
ସମୟ /time,ଘଣ୍ଟା , ଗଣ୍ଡ/ ଗଡ଼ି 
ସମୟ /time,ମିନିଟ୍‌ , ମିନିଟ୍‌ 
ଋତୁ/seasons,ଗ୍ରୀଙ୍ମଋତୁ , କାରାଦିନ୍‌ 
ଋତୁ/seasons,ବର୍ଷାଋତୁ ,  ବର୍ଷାଦିନ୍‌ 
ଋତୁ/seasons,ଶରତ ,  କାକରଦିନ୍‌ 
ଋତୁ/seasons,ଶୀତଋତୁ , ଶୀଚଦିନ୍‌ 
ମାସ/months,ବୈଶାଖ , ବିସାକ୍‌ 
ମାସ/months,ଜ୍ୟେଷ୍ଠ , ଲାଣ୍ଡି 
ମାସ/months,ଆଷାଢ , ଆସାତ୍‌ 
ମାସ/months,ଶ୍ରାବଣ , ବାନ୍ଦାପନ୍‌ 
ମାସ/months,ଭାଦ୍ରବ , ଅସା 
ମାସ/months,ଆଶ୍ଵିନ୍‌ , ଦଶରା 
ମାସ/months,କାର୍ଭିକ , ଦିଆଲି 
ମାସ/months,ମାର୍ଗଶୀର , ପଣ୍ଡ 
ମାସ/months,ପୌଷ , ପୁଷ 
ମାସ/months,ମାଘ , ମାଗ୍‌ 
ମାସ/months,ଫାଲ୍‌ଗୁନ , ଫଟଗୁନ୍‌ 
ମାସ/months,ଚେତ୍ର , ଚଇତ୍‌ 
ବାର/calendar,ରବିବାର , ରଯୟବାର୍‌ 
ବାର/calendar,ସୋମବାର , ସମର୍‌ 
ବାର/calendar,ମଙ୍ଗଳ ବାର , ମଙ୍ଗଲ୍‌ବାର୍‌ 
ବାର/calendar,ବୁଧବାର ,  ବୁଧ୍ବାର୍‌ 
ବାର/calendar,ଗୁରୁବାର , ଗୁର୍‌ବାର 
ବାର/calendar,ଶୁକ୍ରବାର , ଶୁକୁରବାର 
ବାର/calendar,ଶନିବାର , ଶନିବାର 
ବାର/calendar,ବାର୍ଷିକ ,  ବରଷକେ 
ବାର/calendar,ସାପ୍ତାହିକ ,  ସାତଦିନକେ 
ବାର/calendar,ଆସନ୍ତାବର୍ଷ , ଆୟବା ବରଷ୍‌ 
ବାର/calendar,ଗତବର୍ଷି ,  ଗାଲାବରଷ୍‌ 
ଦୂରତା (ଧୂର୍)/distance,ଦୂର , ଦୁର 
ଦୂରତା (ଧୂର୍)/distance,ନିକଟ , ପାଖେ 
ଦୂରତା (ଧୂର୍)/distance,ବହୁଦୂର , ବଡ଼େ ଦୂର୍‌ 
ଦୂରତା (ଧୂର୍)/distance,ଅକ୍ସ ଦୂର , ଖଣ୍ଡେକ୍‌ ଦୂର 
ଦୂରତା (ଧୂର୍)/distance,ପାଦେ , ଗୋଟେକ୍‌ ପାଦ୍‌ 
ଦୂରତା (ଧୂର୍)/distance,ସେ ପାଖ , ଥେନେ 
ଦୂରତା (ଧୂର୍)/distance,ଏପାଖ , ଏନେ 
ଦୂରତା (ଧୂର୍)/distance,ଏଠାରେ , ଇତି 
ଦୂରତା (ଧୂର୍)/distance,ସେଠାରେ , ସିତି 
ଦୂରତା (ଧୂର୍)/distance,କେଉଁଠାରେ , କନତି 
ଦୂରତା (ଧୂର୍)/distance,କେବେ , କେବେ 
ଦୂରତା (ଧୂର୍)/distance,କେତେବେଳେ , କେଡ଼େବେଲା 
ଦୂରତା (ଧୂର୍)/distance,ସେସମୟରେ , ସେଡ଼କିବେଲା 
ଦୂରତା (ଧୂର୍)/distance,ଡାହାଣ , ବୁଜ୍‌ନି 
ଦୂରତା (ଧୂର୍)/distance,ବାମ , ଡେବ୍‌ରି 
ଦୂରତା (ଧୂର୍)/distance,ପଛ , ପଛେ 
ଦୂରତା (ଧୂର୍)/distance,ସମ୍ମୁଖ , ମୁଁ ଆଗେ 
ଦୂରତା (ଧୂର୍)/distance,ଉପର , ଉଦକ୍‌ / ଉପର୍‌ 
ଦୂରତା (ଧୂର୍)/distance,ତଳ , ତଲ୍‌ 
ଦୂରତା (ଧୂର୍)/distance,ଯେଉଁଠାରେ , ଜେନେ 
ଦୂରତା (ଧୂର୍)/distance,କେଉଁଠାରେ , କେବେ 
ଦୂରତା (ଧୂର୍)/distance,ସମାନ , ସମାନ୍‌ 
ଦୂରତା (ଧୂର୍)/distance,ସ୍ଫ୍ଵାନ , ଜାଗା 
ଦିଗ /direction,ଦିଗ , ବାଟ 
ଦିଗ /direction,ପୂର୍ବ ଦିଗ , ଉଦିଆନି ବାଟ୍‌ 
ଦିଗ /direction,ପଶ୍ଚିମ ,  ବେଲ୍‌ବୁଡ଼ାବାଟ ଦିଗ 
ଦିଗ /direction,ଉତ୍ତର , ଉଭରବାଟ 
ଦିଗ /direction,ଦକ୍ଷିଣ , ଦକ୍ଷିଣ 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ପୃଥୁବୀ , ପୁରତିବୀ 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ଭୂମି , ଭୂଇଁ 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ଜଗତ , ଜଗତ୍‌ 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ଚାଷଜମି , ବେଡ଼ା 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ପଦର , ଡଙ୍ଗର୍‌ 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ପାହାଡ଼ଜମି , ମାଲାଡଙ୍ଗର 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ଝରଣା , ଝଲା 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ପାହାଡ଼ିଆ , ମାଳଭୂମି 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ଉପତ୍ୟକା , ଝଲା ଭୂଇଁ 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ପର୍ବତର ସମତଳ ଭୂମି , ଟିକରା ମାଲା ଡଙ୍ଗର୍‌ 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ପର୍ବତ , ପର୍ବତ୍‌ 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ଛୋଟ ପର୍ବତ , କୁପଲି 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ବଡ଼ ପର୍ବତ , ବଡ଼ ପର୍ବତ୍‌ 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ଗୁଝା , ପାର୍‌ 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ପବନ , ପବନ୍‌ 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ଧୂଳି , ଧୂଳି 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",କାଦୁଅ , କାଦ୍‌ 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ପଥର , ପାକ୍ନା 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ଗଛ , ଗଛ 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ନଦୀ , ଗାଡ଼ / ନଦୀ 
"ପୃଥ୍ବୀ, ଆକାଶ ଓ ପାହାଡ଼/ nature",ସମୁଦ୍ର , ସମଦୂର 
miscellaneous,ହାତୀ , ଆତୀ 
miscellaneous,ବାଘ , ବାଘ 
miscellaneous,ମୂଷା , ଚୁଟିଆ 
miscellaneous,କଇଁଛ , କଚିମ୍‌ 
miscellaneous,ଜିରାଫ , ଜେଟ୍ରା 
miscellaneous,ମାଙ୍କଡ , ମାକଂଡ଼ 
miscellaneous,ଭଉଣୀ , ଭୟନୀ 
miscellaneous,ଚୁଟିଆ ମୂଷା , ଟିଲୁ ମୂଷା 
miscellaneous,ମୟୂର , ମଜୁର 
miscellaneous,ବଗ , କକେଡ଼ା 
miscellaneous,ମାଛ , ମାଛ୍‌ 
miscellaneous,ହରିଣ , ସମର୍‌ 
miscellaneous,ଭାଲୁ , ଭାଭୁ 
miscellaneous,ବେଙ୍ଗ , ବେଙ୍ଗଟି 
miscellaneous,ସାପ , ସାପ୍‌ 
miscellaneous,କୁମ୍ଭୀର , ମଗର 
miscellaneous,ଠେକୂଆ , ଖାଡା 
miscellaneous,କୋଇଲି , କୋଇଲି 
miscellaneous,ଭାଇ , ନାନା 
miscellaneous,ଭଉଣୀ , ଭୟନୀ 
miscellaneous,ଚାଉଳ , ଚାଉଳ 
miscellaneous,ଚୂନା , ଗୁଣ୍ଡ 
miscellaneous,କବାଟ , କପାଟ 
miscellaneous,କହିଲା , କୟଲା 
miscellaneous,ବାଘ , ବାଘ 
miscellaneous,ମାମୁ , ମାମୁଁ 
miscellaneous,ଆସ , ଆସା/ ଆୟ 
miscellaneous,ଚକୁଳି , ପିଠା 
miscellaneous,ଚଟଣୀ , ଚଟନୀ 
miscellaneous,ଚୌକି , କୁରଚି 
miscellaneous,ଉପରେ , ଉପରେ 
miscellaneous,ବସ , ବସା 
miscellaneous,ପଟି , ଟାଟି 
miscellaneous,ଟଗର , ଟଗର 
miscellaneous,ପନିକୀ , ପନକି 
miscellaneous,ଅରଟ , ଅରଟ 
miscellaneous,ମାଠିଆ , ହାଣ୍ଡି 
miscellaneous,ଚାମଚ , ଚାମଟ୍‌ 
miscellaneous,ବାଡ଼ି , ତାଙ୍ଗ 
miscellaneous,ଇଟା , ଇଟାମୁକା 
miscellaneous,ଚଟିଆ , ଚେଟିଆ 
miscellaneous,ଚପଲ , ପାଣ୍ଡାଇ 
miscellaneous,ଚାବି , କୁଚି 
miscellaneous,ଚଟୁ , ଚାଟୁ 
miscellaneous,ଚକ , ସିଲି 
miscellaneous,ଆଖ୍‌ , ଆକି 
miscellaneous,ଚଷମା , ଚଷମା 
miscellaneous,ବସିଛି ,  ବସ୍‌ଲା ଆଚେ 
miscellaneous,ତାଳି , ତାପଡି 
miscellaneous,ପାଟି , ଚଟଣ୍ଡ 
miscellaneous,ଟିକିଏ , କଠଣ୍ଡକା 
miscellaneous,ଖେଳୁଛି , ଖେଲଲାନୀ 
miscellaneous,ଚାଖୁଚି , ଚାକଲାନୀ 
miscellaneous,ବଣ , କମନ/ ଜଙ୍ଗଲ 
miscellaneous,ଭିତରେ , ଭିତରେ 
miscellaneous,ଝରଣା , ଝରଣା 
miscellaneous,ଝରଝର , ଝର ଝର 
miscellaneous,ପାଣି , ପାନି 
miscellaneous,ଝଲମଲ , ଚକ୍‌ ମକି 
miscellaneous,ମାଛ , ମାଛ 
